Id,CreationDate,PostId,RelatedPostId,LinkTypeId
2985484,1397527636,93829,19216,1
2985895,1397539982,93853,58141,1
2986094,1397544969,93843,85861,1
2986114,1397545923,93877,89143,1
2986341,1397552259,93852,9510,3
2986342,1397552341,93852,41247,1
2986343,1397552341,93852,5347,1
2986574,1397557643,93781,43378,1
2986796,1397565424,93905,9358,1
2987486,1397603141,93970,78287,1
2988031,1397626614,93970,93861,1
2988207,1397631253,94003,43727,1
2988208,1397631253,94003,58585,1
2988309,1397634571,94005,4354,1
2988364,1397636164,94010,21282,1
2988372,1397636591,94010,70699,1
2988592,1397644482,94033,78466,3
2988594,1397644566,78466,94033,1
2988932,1397657849,94060,94026,1
2988969,1397658950,94061,5135,1
2988975,1397659263,94061,31,1
2988976,1397659263,94061,13314,1
2989025,1397660867,94056,72212,1
2989032,1397661211,94066,43787,1
2989033,1397661211,94066,452,1
2989059,1397663157,94002,68834,1
2989073,1397663722,94061,26176,1
2989188,1397669366,94053,27750,1
2989296,1397673735,94083,92912,1
2989366,1397677525,94083,93524,1
2989621,1397689133,94077,213,1
2989711,1397692665,94103,22329,1
2989890,1397698475,93816,15423,1
2989958,1397701929,94061,5135,3
2990175,1397712127,91720,66369,1
2990364,1397717770,94103,22329,3
2990450,1397720026,93939,14483,1
2990451,1397720026,93939,71333,1
2990492,1397722729,94060,6067,1
2990729,1397730068,94159,89512,1
2990730,1397730068,94159,24380,1
2990731,1397730068,94159,62092,1
2990897,1397737573,63728,51699,1
2990906,1397738053,92147,23060,3
2991052,1397743772,94186,18480,1
2991054,1397743976,94186,79276,1
2991055,1397743976,94186,74855,1
2991164,1397749479,94198,6067,1
2991190,1397750674,94186,74855,3
2991191,1397750674,94186,18480,3
2991234,1397752947,94201,3869,3
2991283,1397756870,94208,39058,1
2991284,1397756913,94208,15319,1
2991288,1397757083,94208,78788,1
2991289,1397757196,94208,19524,1
2991291,1397757264,94208,41620,1
2991295,1397757812,94189,2151,1
2991835,1397795477,94208,39058,3
2992044,1397804742,94265,22718,1
2992409,1397820134,94272,94212,3
2992472,1397823185,94297,48483,1
2992966,1397856024,94218,89560,1
2993250,1397877020,94337,50206,1
2993352,1397886121,94354,17174,1
2993397,1397888149,94360,81986,1
2993398,1397888149,94360,14210,1
2993498,1397895289,94337,12262,1
2993568,1397898899,94360,48627,1
2993569,1397898899,94360,46019,1
2993570,1397898899,94360,118,1
2993715,1397905914,73251,2374,1
2993907,1397913324,94395,11256,1
2993921,1397913397,94395,60683,1
2993922,1397913479,94395,12262,1
2993945,1397914796,94395,94337,1
2994080,1397926115,94377,85903,1
2994095,1397928679,94402,91512,1
2994127,1397932229,94412,16921,1
2994209,1397944821,94411,80824,1
2994220,1397945413,94360,48627,3
2997905,1397963262,94426,93651,1
2998004,1397971021,46019,118,3
2998005,1397971141,48627,46019,3
2998019,1397971236,94395,12262,3
2998020,1397971236,94395,11256,3
2998255,1397984804,94441,21282,1
2998256,1397984804,94441,85903,1
2998351,1397989862,94468,93450,1
2998436,1397993008,94473,44086,1
2998484,1397995720,94470,92724,1
2998485,1397995720,94470,83512,1
2998486,1397995720,94470,2374,1
2998731,1398012033,94496,25949,1
2998833,1398019268,94496,21346,1
2999094,1398039176,94523,63081,1
2999127,1398041465,94531,26020,1
2999317,1398053579,94548,2092,1
3003016,1398071987,50636,25324,1
3003017,1398071997,94579,4498,1
3003018,1398071997,94579,94511,1
3003054,1398073856,94581,38087,1
3003055,1398073856,94581,89474,1
3003146,1398075455,31804,41467,1
3003192,1398078689,94465,46991,1
3003467,1398099440,94619,87896,1
3003558,1398104787,94622,52089,1
3003559,1398104787,94622,91872,1
3003700,1398115369,94609,36152,1
3004190,1398142482,94686,72999,1
3004240,1398144797,94685,43159,1
3004241,1398144797,94685,19350,1
3004254,1398145337,94695,25709,1
3004523,1398155495,94700,61903,1
3004634,1398161991,94441,33059,1
3004851,1398171632,94759,21282,1
3004928,1398176397,94759,88630,1
3004957,1398178549,94756,56322,1
3005043,1398187011,94791,80805,1
3005102,1398190544,94747,14437,1
3005153,1398196329,93303,20452,1
3005273,1398205014,94747,14437,3
3005322,1398209391,94804,58107,1
3005442,1398214805,94819,94334,1
3005555,1398219231,94839,3549,1
3005801,1398229130,94856,94303,1
3005804,1398229216,94303,94856,1
3005929,1398234444,94791,51622,1
3006025,1398237296,78322,12623,1
3006042,1398238670,94865,45026,1
3006090,1398242193,94888,63464,1
3006143,1398243462,94886,68940,1
3006144,1398243462,94886,44382,1
3006301,1398248363,94905,94903,1
3006325,1398248404,94903,94905,1
3006379,1398250176,94901,3961,1
3006595,1398256870,43343,78828,1
3006620,1398258782,94937,44866,1
3006706,1398266827,94914,64311,1
3006707,1398266827,94914,76689,1
3006717,1398267706,94914,64538,1
3006774,1398273748,94952,62045,1
3007072,1398291476,94970,68151,1
3007112,1398294401,94974,7134,1
3007113,1398294401,94974,55691,1
3007114,1398294401,94974,10613,1
3007115,1398294401,94974,78839,1
3007167,1398297827,94987,11033,1
3007255,1398301591,94996,12739,1
3007285,1398303489,89162,51523,1
3007286,1398303622,95000,25144,1
3007342,1398305769,95003,85372,1
3007433,1398312443,95015,51062,1
3007534,1398315356,95015,51718,1
3007575,1398316431,95002,94465,1
3007586,1398316643,95023,14226,1
3007792,1398323963,95038,94048,1
3007875,1398326359,95053,35971,1
3007941,1398328656,95055,94845,1
3007943,1398328907,95053,2516,1
3007944,1398328907,95053,22502,1
3008035,1398333246,95072,93336,1
3008063,1398335418,94974,23142,1
3008214,1398337791,95079,9050,1
3008308,1398343190,95078,7134,1
3008309,1398343190,95078,88188,1
3008411,1398347313,95038,65692,1
3008448,1398349485,95038,1576,1
3008454,1398350168,1576,94048,1
3008455,1398350168,1576,95038,1
3008457,1398350543,94048,95038,1
3008814,1398382788,95054,69001,1
3008962,1398391349,95054,65489,1
3008963,1398391349,95054,22988,1
3008964,1398391525,612,94048,1
3008969,1398392073,95152,20101,1
3008978,1398392610,95155,45569,1
3009003,1398394849,95105,23276,1
3009107,1398400702,94770,27730,1
3009178,1398403490,58270,95172,1
3009556,1398418433,95023,14226,3
3009558,1398418587,95214,74810,1
3009582,1398419966,94902,35510,1
3009598,1398420243,95016,26450,1
3009715,1398428514,95227,46889,1
3010077,1398455839,95263,24077,1
3010179,1398466207,95038,50537,1
3010449,1398491903,95027,85861,1
3010474,1398493730,95263,206,1
3010607,1398499993,95308,95235,1
3010642,1398504006,17451,25815,1
3010643,1398504114,21960,25815,1
3010649,1398504557,67440,25815,1
3010655,1398505691,65405,65735,1
3010658,1398506108,76371,65735,1
3010700,1398508110,95305,68243,1
3010940,1398525677,94852,67547,1
3011024,1398534413,95038,51456,1
3011047,1398535668,95305,68243,3
3011071,1398541110,95340,29325,1
3011142,1398547811,94048,50745,1
3011202,1398555367,95308,95235,3
3011451,1398572738,95380,22293,1
3011619,1398583662,95400,15477,1
3011713,1398586783,95404,29781,1
3011716,1398587006,95404,1149,1
3011717,1398587006,95404,3561,1
3011939,1398597114,95418,28474,1
3011940,1398597114,95418,58709,1
3011941,1398597114,95418,14500,1
3011942,1398597114,95418,24720,1
3012023,1398603241,28616,17121,1
3012111,1398606939,95418,28474,3
3012112,1398606939,95418,58709,3
3012188,1398610298,95440,3855,1
3012190,1398610355,95440,3539,1
3012441,1398629399,94886,19639,1
3012468,1398631998,95226,4756,1
3013064,1398664340,95440,3855,3
3013692,1398688052,95567,35940,1
3013743,1398689504,95570,34636,3
3013747,1398689665,94350,4810,3
3013817,1398691603,17773,16493,1
3013895,1398696533,95448,3947,1
3013907,1398698137,91762,51718,1
3014059,1398709795,95598,26197,1
3014219,1398722399,95606,91074,1
3014277,1398725378,95608,92724,1
3014278,1398725378,95608,83512,1
3014531,1398742256,94675,17336,1
3014532,1398742256,94675,78828,1
3014637,1398746251,95606,91074,3
3014785,1398750610,95642,95493,1
3015102,1398758662,95658,18603,1
3015399,1398769071,95685,21658,1
3015625,1398775817,94949,95404,1
3015691,1398777993,45502,85902,1
3015692,1398777993,45502,95713,1
3015693,1398777993,45502,86695,1
3015772,1398780245,95642,10613,1
3016215,1398800741,95747,56923,1
3016313,1398807592,95767,95468,1
3016524,1398820948,95782,24961,1
3016525,1398820948,95782,72291,1
3016545,1398822290,95782,88550,1
3016881,1398836861,89623,41685,3
3016922,1398838597,95803,27882,1
3017005,1398841332,95828,61217,1
3017105,1398843623,95833,91872,1
3017123,1398844642,95839,6478,1
3017151,1398846092,95831,9358,1
3017234,1398850780,95844,90881,1
3017302,1398852727,95846,31,1
3017332,1398853882,95848,27097,1
3017411,1398857605,95851,95854,1
3017431,1398858591,95638,2374,1
3017432,1398858591,95638,83512,1
3017433,1398858591,95638,34030,1
3017434,1398858591,95638,92724,1
3017435,1398858591,95638,94470,1
3017468,1398860331,95847,54451,1
3017496,1398861964,58791,95642,1
3017565,1398865429,95864,95263,1
3017698,1398870771,95873,88171,1
3017845,1398878750,95891,28474,1
3017846,1398878750,95891,58709,1
3017847,1398878750,95891,14500,1
3017848,1398878750,95891,24720,1
3017852,1398879188,95888,94949,1
3017853,1398879509,95891,21896,1
3017940,1398884412,95892,34636,1
3018451,1398919253,94949,80536,1
3018857,1398934106,95970,28934,3
3019003,1398938653,95891,21896,3
3019030,1398939566,95797,43392,1
3019109,1398943155,95994,10062,1
3019186,1398945536,95993,50,1
3019302,1398949394,95996,62677,1
3019309,1398949492,95999,92748,1
3019430,1398954454,95965,18112,1
3019431,1398954454,95965,92724,1
3019541,1398964889,96026,2306,1
3019542,1398964889,96026,52274,1
3019558,1398965425,96027,66825,1
3019699,1398973059,95432,78287,1
3019801,1398978380,96046,74542,1
3019802,1398978600,96046,86973,1
3019883,1398984470,96046,74542,3
3020250,1399006256,88171,95873,1
3020301,1399007949,95996,53,1
3020347,1399010660,96042,58941,1
3020354,1399010812,96042,2492,1
3020370,1399011324,53,95996,1
3020371,1399011427,95667,95462,1
3020430,1399013952,50,94872,1
3020548,1399018261,96105,52089,1
3020549,1399018261,96105,91872,1
3020550,1399018261,96105,94622,1
3020649,1399021346,96005,76590,1
3020713,1399023883,96133,8505,1
3020809,1399027732,96136,95956,1
3020867,1399029270,95719,93529,1
3020892,1399031552,96151,28247,1
3020922,1399032472,95735,73238,1
3021109,1399044304,96164,90417,1
3021318,1399062283,96174,29781,1
3021319,1399062283,96174,45050,1
3021320,1399062283,96174,6,1
3021385,1399072153,96178,91269,1
3021547,1399083332,96005,76590,3
3021745,1399094900,96213,88457,1
3021812,1399098381,96214,89926,1
3021902,1399104299,96228,21807,1
3021976,1399106865,96214,89926,3
3022033,1399109894,96225,9547,1
3022198,1399117635,96236,86351,1
3022249,1399121137,96255,6907,1
3022566,1399142730,96278,21282,1
3022592,1399143570,86351,18208,1
3022593,1399143570,86351,20523,1
3022594,1399143570,86351,34636,1
3022608,1399144202,96236,3559,1
3022611,1399144428,96278,3386,1
3023073,1399174256,96278,3386,3
3023162,1399179260,96321,14928,1
3023606,1399194998,96359,138,1
3023623,1399196415,96359,138,3
3023724,1399201683,96372,66533,1
3024562,1399252124,96346,96347,1
3024681,1399256686,96441,42956,1
3025057,1399271351,96471,16381,1
3025063,1399271410,2547,96371,1
3025123,1399272848,96455,90754,1
3025166,1399274208,96482,79043,1
3025244,1399277293,96491,90754,1
3025378,1399284371,96483,12900,1
3025442,1399287201,96355,24385,1
3025480,1399288831,96504,2492,1
3025481,1399288847,96504,2492,3
3025495,1399289306,96500,91561,1
3025496,1399289306,96500,85878,1
3025497,1399289306,96500,80856,1
3025597,1399291007,96371,14210,1
3025670,1399293056,96336,20726,1
3025671,1399293353,96523,8407,1
3025798,1399297435,96525,11109,1
3026022,1399316132,96543,1149,1
3026155,1399324103,96553,89382,1
3026272,1399331308,96567,9959,1
3026425,1399340880,96543,1149,3
3026505,1399345171,93691,96579,1
3026510,1399345400,96563,5235,1
3026584,1399349106,40603,70679,1
3026588,1399349237,87816,70679,1
3026943,1399360144,96615,90482,1
3027122,1399364297,96613,22718,1
3027239,1399367110,96481,94923,1
3027291,1399369498,96639,69407,3
3027410,1399372761,96655,95888,1
3027580,1399378381,96664,41450,1
3027581,1399378381,96664,38530,1
3027632,1399382517,96651,17336,1
3027633,1399382517,96651,7701,1
3027919,1399400850,95868,94974,1
3027959,1399405693,96699,10141,1
3027960,1399405693,96699,44359,1
3028155,1399419699,96710,63369,1
3028156,1399419699,96710,45264,1
3028233,1399422612,96715,30481,1
3028234,1399422612,96715,19126,1
3028235,1399422612,96715,10,1
3028357,1399428394,96720,29653,1
3028466,1399433867,96727,96042,1
3028547,1399436197,96739,88980,1
3028643,1399438754,96749,95642,1
3028728,1399443099,96751,50538,3
3028763,1399444036,96759,95996,1
3028809,1399444834,96764,96739,1
3028821,1399444851,96739,96764,1
3028822,1399445034,21023,96739,1
3028823,1399445064,96739,21023,1
3028868,1399446017,96765,86719,1
3028904,1399446437,96722,70699,3
3029205,1399453673,96799,64497,1
3029407,1399458642,96816,60825,1
3029408,1399458642,96816,29158,1
3029464,1399460433,96821,89780,1
3029475,1399460442,96766,94271,3
3029486,1399460955,96707,10768,1
3029578,1399465218,72533,86040,1
3029635,1399466409,96824,13314,1
3029636,1399466471,96829,86040,1
3029647,1399466476,72533,86040,3
3029826,1399471928,96720,96209,1
3029850,1399472901,96835,85861,1
3029916,1399476169,96790,83322,1
3030112,1399488291,96829,11210,1
3030129,1399489627,96867,96027,1
3030938,1399526573,96921,2492,1
3030939,1399526573,96921,85903,1
3031244,1399538031,96835,85861,3
3031657,1399556274,96979,65640,1
3031685,1399556784,96985,41655,1
3032232,1399589842,97012,27228,1
3032233,1399589842,97012,78285,1
3032528,1399602225,97023,63049,1
3032536,1399603069,96999,67903,1
3032719,1399611768,97051,31565,1
3032744,1399613160,97051,22501,1
3032797,1399614978,97015,24720,3
3032814,1399615369,95916,97058,1
3032961,1399618905,97055,83047,1
3032998,1399619209,60239,83047,1
3033369,1399634860,97092,12251,3
3033535,1399643530,97098,96154,1
3033560,1399645177,97116,92481,1
3033624,1399646962,96993,97119,1
3033625,1399646967,97098,305,1
3033631,1399647308,97098,91872,1
3033687,1399651722,97116,11109,1
3033688,1399651722,97116,88734,1
3033816,1399662754,97127,91143,1
3033873,1399673374,97075,97019,3
3034174,1399690628,97165,13788,1
3034197,1399691797,97167,77609,1
3034407,1399705043,97180,20452,1
3034408,1399705043,97180,24827,1
3034741,1399723554,97132,22804,1
3034742,1399723554,97132,27662,1
3034859,1399728802,97206,50898,1
3034860,1399728802,97206,67424,1
3035168,1399754437,97228,96739,1
3035253,1399760049,97233,41394,1
3035459,1399770027,97237,37424,1
3035492,1399771546,97237,38856,1
3035493,1399771546,97237,24257,1
3035508,1399771976,97182,4700,1
3035509,1399771976,97182,26230,1
3035510,1399771976,97182,30397,1
3035511,1399771976,97182,65386,1
3035566,1399775845,97237,38856,3
3035597,1399776774,97236,8777,1
3035821,1399788346,97257,20836,1
3036219,1399800570,97280,45043,1
3036954,1399841855,97102,15329,1
3036955,1399841906,97102,61131,1
3036956,1399841952,97102,82837,1
3037028,1399846254,97325,96432,1
3037599,1399869842,97371,97165,1
3037672,1399871242,97186,63978,1
3037712,1399872597,97332,72479,1
3037719,1399872807,97315,373,3
3037816,1399875441,97224,41467,1
3038111,1399883993,96738,26088,1
3038236,1399888898,97408,31366,1
3038262,1399889484,97411,31096,1
3038288,1399890186,97411,33142,1
3038291,1399890248,97406,7308,1
3038348,1399891907,97365,9751,1
3038528,1399899568,97365,9751,3
3038557,1399900670,97426,46185,1
3038619,1399903407,93818,44733,1
3038620,1399903407,93818,46523,1
3039090,1399933090,97456,40602,1
3039106,1399933370,97325,81914,1
3039118,1399933783,97456,79967,1
3039399,1399947575,74882,64788,1
3039467,1399949825,97471,64877,1
3039575,1399953865,97485,82242,1
3039639,1399955317,97484,97268,1
3039640,1399955317,97484,96216,1
3039734,1399958854,97490,12900,1
3039735,1399958923,97486,20836,1
3039912,1399963174,97515,29682,1
3039913,1399963174,97515,41626,1
3040077,1399967707,97530,70801,1
3040244,1399975759,97545,16381,1
3040332,1399977894,97556,52897,1
3040432,1399982213,97564,43159,1
3040457,1399982464,97564,16608,1
3040470,1399982838,59782,92065,1
3040509,1399984213,97565,3466,1
3040674,1399990507,97581,97464,1
3040813,1399997117,97596,12209,1
3040931,1400002974,97600,3943,1
3040932,1400002974,97600,18112,1
3040960,1400003386,97604,118,1
3041004,1400007674,97605,48378,1
3041101,1400012172,97613,57715,1
3041102,1400012172,97613,5782,1
3041103,1400012440,97613,68017,1
3041318,1400021972,97638,61266,1
3041899,1400043739,97659,14078,1
3041900,1400043739,97659,15526,1
3042132,1400049476,97662,72370,1
3042279,1400053345,97686,13086,1
3042416,1400057522,97659,14078,3
3042417,1400057522,97659,15526,3
3042558,1400061273,97703,13086,1
3042636,1400064145,97656,25815,1
3042689,1400065278,96809,79043,1
3042851,1400068683,97737,87403,1
3042859,1400069134,97709,87615,1
3043023,1400073059,97680,18844,1
3043100,1400075392,97734,2374,1
3043259,1400081638,87403,97737,1
3043386,1400085989,97777,82307,1
3043564,1400095541,97796,2492,1
3043797,1400108505,97755,36152,1
3044197,1400123322,97822,78644,1
3044812,1400144459,97760,94974,1
3044813,1400144749,97768,47506,1
3044816,1400144837,97863,97870,1
3044836,1400146181,47506,97768,1
3044856,1400146713,97845,67607,1
3045038,1400152080,97899,6067,1
3045039,1400152080,97899,96999,1
3045290,1400159148,97843,2492,1
3045362,1400162960,97912,5747,1
3045456,1400168842,97929,97165,1
3045584,1400179985,97912,72790,1
3045769,1400192716,97912,72790,3
3046985,1400219516,72790,97912,1
3047012,1400220194,96377,85940,1
3047059,1400221152,98961,97946,1
3047109,1400222159,98961,213,1
3047135,1400223165,97947,33078,1
3047336,1400227484,97945,18438,1
3047360,1400228030,98979,78828,1
3047386,1400228702,97858,30876,1
3047728,1400243937,98966,97946,1
3047836,1400247795,99014,98971,1
3048006,1400260872,73379,15567,1
3048131,1400271737,97858,22718,1
3048262,1400281440,98986,32614,1
3048266,1400283003,99009,90877,1
3048321,1400285980,99048,22569,1
3048375,1400288428,99051,98986,1
3048525,1400296839,99053,13197,1
3048597,1400300213,41861,96151,1
3048651,1400302635,99069,97813,1
3048739,1400305878,99065,99052,1
3049042,1400317632,99085,18433,1
3049081,1400318612,99080,31,1
3049359,1400332899,99080,76875,1
3049394,1400335807,99106,97597,1
3049554,1400347470,99094,18058,1
3049584,1400348912,99121,44475,1
3049854,1400369081,99129,48109,3
3049855,1400369164,99121,44475,3
3050049,1400381678,97899,31232,1
3050183,1400390185,98966,99074,1
3050193,1400390584,99140,99083,1
3050196,1400390677,99140,80287,1
3050324,1400396901,99126,17868,1
3050491,1400406873,99126,50,1
3050492,1400406873,99126,95993,1
3050661,1400413944,99174,9131,1
3050662,1400413944,99174,33433,1
3050682,1400414546,99172,92740,1
3050883,1400425176,99192,41704,1
3051043,1400437369,99171,29627,1
3051114,1400440587,99180,726,1
3051183,1400447994,99192,41704,3
3051509,1400462571,99048,85700,1
3052009,1400480012,99263,423,1
3052021,1400480516,99267,7948,1
3052033,1400480796,99267,12900,1
3052034,1400480796,99267,26176,1
3052108,1400482535,99267,7948,3
3052120,1400482920,99174,26702,1
3052192,1400485472,99174,17773,1
3052505,1400498059,99299,5819,1
3052507,1400498178,99299,4220,1
3052508,1400498231,99299,4220,3
3052509,1400498231,99299,5819,3
3052524,1400499225,99145,99099,1
3052525,1400499231,99145,99099,3
3052588,1400501025,99309,52063,1
3052597,1400501853,99284,71260,1
3052648,1400504002,99309,52063,3
3052778,1400510556,99317,20836,1
3052864,1400516178,99325,32389,1
3052869,1400516684,97896,67204,1
3052921,1400520020,99158,51718,1
3052930,1400520654,99331,82751,1
3053028,1400526613,62466,67571,1
3053150,1400536436,99344,97938,1
3053359,1400546406,97896,80196,1
3053977,1400566386,99386,78828,1
3054283,1400572738,99398,99267,1
3054431,1400576500,13326,362,1
3054555,1400579156,99425,94539,1
3054599,1400580057,99423,11109,1
3054702,1400583039,99424,97024,1
3054814,1400586589,99406,70619,1
3054821,1400586753,99376,97774,1
3054849,1400587501,99206,13314,1
3054991,1400589946,1963,99376,1
3054996,1400590074,99238,92254,1
3055228,1400599921,99425,95584,1
3055352,1400605354,99425,30728,1
3055500,1400612380,99484,71511,1
3055772,1400629390,99500,7155,1
3055913,1400634560,99416,93540,3
3056102,1400642383,98961,86508,1
3056104,1400642891,99495,70661,1
3056868,1400658830,69882,68106,1
3056947,1400660661,99572,91872,1
3057018,1400662159,99574,90215,1
3057029,1400662425,99527,52016,1
3057289,1400668861,99586,19048,1
3057403,1400671534,99579,13314,1
3057594,1400676255,97343,7440,1
3057755,1400681377,99621,2492,1
3058061,1400696978,99634,78828,1
3058062,1400696978,99634,21896,1
3058063,1400696978,99634,34151,1
3058122,1400698740,99643,14437,1
3058123,1400698740,99643,2492,1
3058129,1400698884,99643,51718,1
3058236,1400703879,99652,97456,1
3058492,1400716352,99634,44279,1
3058785,1400726232,99667,21592,1
3059227,1400738111,99686,23778,1
3059413,1400742307,99709,87198,1
3059503,1400744661,99699,35982,3
3059801,1400754561,99558,94949,1
3059854,1400756089,99619,70855,1
3059966,1400759790,99744,87237,1
3060194,1400766743,99761,99717,1
3060249,1400770092,99765,14088,1
3060460,1400788021,99779,19048,1
3060525,1400789967,97796,99777,1
3060536,1400790525,99778,7948,1
3060565,1400791936,99778,12262,1
3060727,1400803009,99736,83908,1
3060930,1400809266,99784,31807,1
3061282,1400822691,99820,29781,1
3061452,1400827228,99819,24022,1
3061471,1400827921,99819,91872,1
3061600,1400830601,99838,2641,1
3061814,1400839461,99846,34177,1
3061921,1400843709,99862,9131,1
3061986,1400848588,61996,95785,1
3061987,1400848665,99870,99738,1
3062079,1400851174,97246,59124,1
3062126,1400854277,99874,24472,1
3062163,1400858897,99867,81389,1
3062440,1400880333,99893,6,1
3062514,1400885836,99870,93202,1
3062628,1400891932,99835,128,1
3062836,1400904473,99820,72626,1
3062955,1400912869,99907,99582,1
3062960,1400913454,99924,12262,1
3062968,1400913928,99925,38856,1
3062970,1400914103,99925,3086,1
3063273,1400926033,99935,86487,1
3063283,1400927051,99935,4220,1
3063337,1400929478,99936,18215,1
3064352,1400996159,99988,96371,1
3064406,1400997161,99924,100000,1
3064416,1400997720,100000,24257,1
3064752,1401013023,100017,14483,1
3064962,1401024515,100017,99935,1
3065166,1401038907,100044,96739,1
3065288,1401044508,100044,88980,1
3065519,1401059427,100055,95667,1
3066319,1401087042,100041,11707,1
3066320,1401087042,100041,3931,1
3066356,1401088608,100093,7308,1
3066566,1401095270,100105,31,1
3066665,1401100357,100105,31,3
3067610,1401156881,100154,20956,1
3067636,1401157087,100153,33053,1
3067669,1401159415,100153,95038,1
3067912,1401167485,100140,100123,1
3067962,1401168237,100151,20447,1
3067963,1401168284,100167,25764,1
3067978,1401168651,100175,70899,1
3068004,1401169468,100168,97919,1
3068095,1401171888,100168,90754,1
3068160,1401173360,100188,81789,1
3068332,1401178655,100175,50537,1
3068333,1401178655,100175,28474,1
3068556,1401185676,100236,74468,1
3068655,1401187749,100242,29719,1
3068824,1401192940,93773,4220,3
3068895,1401194951,100193,100153,1
3068899,1401195194,100255,24753,1
3069168,1401208483,100175,48822,1
3069169,1401208483,100175,86269,1
3069223,1401212551,100267,11609,1
3069225,1401212712,100258,38620,1
3069266,1401215109,100257,96563,1
3069361,1401221070,100267,85903,1
3069362,1401221562,100267,79289,1
3069551,1401231207,100211,73869,1
3069774,1401241948,100303,74542,1
3069775,1401242005,100313,9131,1
3070084,1401253362,100334,11691,1
3070085,1401253362,100334,93488,1
3070207,1401256463,100281,32596,1
3070458,1401264986,100354,11182,1
3070487,1401266358,100365,10017,1
3070539,1401269045,100348,29006,1
3070540,1401269045,100348,73514,1
3070776,1401276506,100358,11109,1
3070785,1401276775,92141,52212,1
3071027,1401286657,100358,5354,1
3071040,1401287543,100408,30369,1
3071077,1401288260,97832,52089,1
3071086,1401288415,97832,91872,1
3071152,1401290533,100414,18112,1
3071153,1401290777,100414,3943,1
3071246,1401294616,100357,60500,1
3071329,1401298356,100357,93633,1
3071330,1401298356,100357,40779,1
3071331,1401298356,100357,71096,1
3071332,1401298356,100357,85448,1
3071432,1401303630,100417,50,1
3071894,1401329622,100459,27332,1
3072208,1401341791,100424,4111,1
3072253,1401344076,100439,78788,1
3072567,1401354130,100506,99983,1
3072760,1401360196,100484,100282,1
3073339,1401382201,100434,32389,1
3074060,1401420475,100594,78387,1
3074612,1401440191,100334,20514,1
3075036,1401459649,100653,100597,1
3075095,1401461660,100652,2492,1
3075294,1401479378,100668,73576,1
3075538,1401504198,100682,100653,1
3075757,1401516249,100449,79905,1
3075758,1401516249,100449,5918,1
3077233,1401530584,95883,33520,1
3077241,1401530768,100688,82546,1
3079826,1401588526,100746,48378,1
3079896,1401590683,100748,3466,1
3080257,1401597599,100752,60511,1
3081828,1401618698,100781,99282,1
3082103,1401622232,100772,11182,1
3082306,1401625241,87613,94974,1
3082947,1401633317,87613,12398,3
3083076,1401634215,100797,91872,1
3084147,1401650814,96037,5278,1
3084302,1401653449,100785,3466,1
3084682,1401662430,100792,4700,1
3085003,1401668718,97023,100706,1
3085497,1401676447,100792,100838,1
3085788,1401681241,100808,21843,1
3086020,1401684804,100838,73084,1
3086337,1401689737,100865,67903,1
3086668,1401694199,100882,64293,1
3087106,1401700562,100728,34642,1
3087639,1401709079,100919,79312,1
3087758,1401710808,100919,66817,1
3087790,1401711365,100924,27916,1
3087926,1401713324,100920,33413,1
3088065,1401715460,89659,100168,1
3088226,1401717806,100926,33413,1
3088227,1401717806,100926,86923,1
3088363,1401720622,100933,78828,1
3088364,1401720741,100933,49002,1
3088368,1401721003,100935,29781,1
3088876,1401730393,100636,31036,1
3089125,1401734488,100933,33059,1
3090394,1401759718,100976,14226,1
3091365,1401773093,100998,20917,1
3091366,1401773093,100998,50318,1
3091376,1401773375,100998,70899,1
3091380,1401773510,100998,70899,3
3092530,1401791506,101038,11109,1
3092531,1401791506,101038,100358,1
3092533,1401791694,101037,85940,1
3092535,1401791699,101042,101014,1
3092956,1401798256,101049,100472,1
3094110,1401821423,100673,92065,1
3094640,1401833682,101072,62677,1
3094993,1401840889,101074,88644,1
3095327,1401845334,100974,67903,1
3095528,1401849620,101074,88644,3
3095595,1401850454,100926,86769,1
3095777,1401853715,101102,34753,1
3096017,1401856455,99907,16953,1
3096093,1401857605,101102,34753,3
3096428,1401862312,101116,4354,1
3096446,1401862571,101125,50745,1
3096557,1401863500,101125,94048,1
3096725,1401865457,101135,1576,1
3096726,1401865457,101135,4734,1
3096804,1401866442,101136,77107,1
3096935,1401867765,101150,101028,1
3097202,1401871602,101125,1576,1
3097472,1401875718,101159,2374,1
3097527,1401876168,101125,1576,3
3097542,1401876850,101159,40976,1
3097836,1401879926,101136,97745,1
3098077,1401882479,101181,81752,1
3098078,1401882479,101181,83704,1
3098556,1401889412,101073,101181,1
3098638,1401890342,101204,34911,1
3099269,1401904096,101084,61080,1
3099654,1401911115,101084,61080,3
3100706,1401930417,101243,63026,1
3100803,1401931587,101242,101258,1
3101511,1401942265,101253,91088,1
3101530,1401942625,101116,4354,3
3101713,1401944953,101274,35711,1
3101999,1401949670,101208,4220,1
3102026,1401950187,101300,41438,1
3102577,1401956816,101274,71065,1
3103142,1401965993,15287,22212,1
3103143,1401965993,15287,55798,1
3103144,1401965993,15287,74238,1
3103212,1401966278,101310,15287,1
3103242,1401966730,101315,32531,1
3103408,1401970057,101318,33433,1
3104417,1401980576,101181,77634,1
3104423,1401980773,77634,101181,1
3105030,1401987144,101358,26024,1
3105031,1401987144,101358,74817,1
3105032,1401987144,101358,58242,1
3105244,1401990063,101318,85560,1
