Id,PostTypeId,CreationDate,Score,ViewCount,OwnerUserId,AnswerCount,CommentCount,FavoriteCount,LastEditorUserId
100111,2,1401106749,1,0,29987,0,1,0,0
100114,2,1401107226,2,0,7244,0,1,0,7244
100115,1,1401111315,1,38,5264,1,0,0,0
100116,2,1401111857,3,0,805,0,4,0,805
100119,1,1401115617,2,31,31188,0,0,0,0
100120,2,1401117544,1,0,805,0,8,0,0
100121,1,1401119586,3,99,35224,1,0,0,0
100122,2,1401120499,2,0,2126,0,0,0,0
100123,1,1401121440,1,171,46203,1,2,0,32036
100124,1,1401121674,6,185,44760,1,3,3,22047
100125,1,1401122022,0,21,46204,0,0,0,0
100126,1,1401124563,-3,67,46205,2,1,0,32036
100127,2,1401125007,11,0,805,0,5,0,805
100128,2,1401130337,2,0,183,0,5,0,0
100129,2,1401130449,0,0,26956,0,0,0,0
100130,1,1401130832,0,59,14216,0,0,0,0
100131,2,1401132622,0,0,25793,0,0,0,0
100132,1,1401133684,0,21,46194,0,0,0,0
100133,1,1401135106,0,31,46210,0,3,0,32036
100135,1,1401136815,0,40,46211,1,0,0,22047
100136,2,1401137528,2,0,44451,0,0,0,0
100137,1,1401137603,2,589,21743,3,6,0,21743
100138,1,1401138987,0,16,24133,0,0,0,0
100139,1,1401138993,0,23,46212,0,0,0,0
100140,1,1401139874,1,32,46203,0,2,0,3277
100141,2,1401140948,11,0,13818,0,1,0,13818
100142,2,1401146390,1,0,892,0,0,0,0
100143,1,1401147641,7,318,28183,2,2,3,0
100144,2,1401149881,13,0,17672,0,2,0,0
100145,1,1401150241,0,5,46050,0,0,0,0
100146,1,1401152020,0,10,10064,0,0,0,0
100147,2,1401153972,0,0,35907,0,0,0,0
100148,1,1401154120,0,27,45986,0,4,0,22047
100149,1,1401154151,0,32,45065,1,3,0,0
100150,1,1401154656,0,68,46225,2,3,0,46225
100151,1,1401155145,19,2148,46134,2,5,6,46134
100152,2,1401155966,42,0,686,0,9,0,0
100153,1,1401156263,0,49,28183,1,2,0,0
100154,1,1401156881,0,82,27813,0,4,1,27813
100156,2,1401157738,2,0,17672,0,0,0,22047
100157,1,1401158612,0,38,46227,0,2,0,0
100159,1,1401160739,1,70,15980,0,4,0,0
100160,1,1401161548,3,115,30971,1,4,0,44269
100161,2,1401163492,2,0,11887,0,0,0,11887
100162,1,1401163550,1,277,43979,2,3,1,3277
100163,1,1401163869,1,13,10231,0,0,0,0
100164,1,1401164340,0,59,45277,0,0,1,0
100165,2,1401164573,0,0,14188,0,3,0,0
100166,2,1401164617,1,0,39588,0,1,0,0
100167,1,1401164813,0,25,27495,0,1,0,0
100168,1,1401165803,5,320,20921,3,2,4,34826
100169,2,1401166411,0,0,44760,0,0,0,0
100170,1,1401167037,0,19,46233,1,0,0,0
100171,2,1401167475,0,0,2074,0,0,0,0
100172,2,1401167689,0,0,39953,0,2,0,39953
100173,1,1401167784,2,67,43163,2,0,0,17230
100174,2,1401167819,0,0,46170,0,0,0,0
100175,1,1401168000,5,142,46234,3,1,3,7290
100176,2,1401168007,0,0,29987,0,0,0,0
100177,1,1401168020,1,22,36540,1,0,1,36540
100179,2,1401168081,3,0,2074,0,1,0,0
100180,2,1401168212,3,0,1352,0,0,0,0
100181,2,1401168237,18,0,45797,0,5,0,45797
100182,2,1401168347,3,0,2074,0,0,0,0
100183,1,1401168651,1,36,21720,1,2,0,0
100184,2,1401169261,2,0,2074,0,0,0,0
100185,2,1401169468,4,0,1036,0,3,0,0
100186,1,1401169672,0,41,14125,0,0,0,14125
100187,1,1401170277,4,50,46237,0,1,1,44269
100188,1,1401171101,0,53,27327,1,2,0,27327
100189,2,1401171214,1,0,45797,0,0,0,0
100191,1,1401171661,0,29,46238,0,2,0,0
100192,2,1401171888,4,0,26338,0,1,0,0
100193,1,1401172048,1,41,28183,1,0,0,0
100194,1,1401172140,2,80,39953,1,4,0,39953
100197,2,1401172722,0,0,44760,0,4,0,0
100198,1,1401172947,2,75,39618,1,0,0,39618
100199,2,1401173183,2,0,892,0,6,0,892
100200,2,1401173187,1,0,17672,0,2,0,0
100201,2,1401173707,1,0,45867,0,3,0,0
100202,1,1401174235,0,30,31505,0,3,0,0
100204,1,1401175493,0,33,45148,1,4,0,0
100205,2,1401175981,0,0,46245,0,1,0,0
100206,2,1401176188,2,0,46087,0,1,0,0
100207,2,1401176216,0,0,25392,0,0,0,0
100208,1,1401176400,0,29,27779,0,0,0,0
100209,2,1401176560,1,0,44760,0,4,0,0
100210,2,1401177096,1,0,45382,0,2,0,0
100211,1,1401177570,1,98,46247,1,3,0,0
100212,2,1401178374,1,0,20363,0,3,0,20363
100213,2,1401178797,1,0,8013,0,2,0,0
100214,1,1401179020,4,307,46234,3,1,1,7290
100215,2,1401179334,0,0,22047,0,0,0,22047
100216,5,1401179547,0,0,-1,0,0,0,-1
100217,4,1401179547,0,0,44269,0,0,0,7290
100219,2,1401179812,2,0,46087,0,0,0,0
100221,2,1401181119,1,0,28740,0,1,0,0
100222,2,1401181467,6,0,44269,0,3,0,44269
100223,1,1401181997,0,45,26493,0,0,0,26493
100224,2,1401182961,0,0,8137,0,3,0,0
100226,2,1401184098,1,0,28746,0,1,0,0
100227,2,1401184300,5,0,44965,0,10,0,44965
100228,1,1401184378,0,9,44304,0,1,0,0
100231,1,1401184711,0,34,46256,1,0,0,0
100233,2,1401185072,2,0,686,0,3,0,0
100234,1,1401185417,0,20,46257,0,1,0,46257
100235,1,1401185662,3,25,37360,0,1,0,37360
100236,1,1401185676,1,25,46252,0,5,0,0
100238,1,1401186743,0,78,46258,1,0,0,32036
100240,2,1401099466,3,0,0,0,0,0,0
100241,1,1401187467,1,34,14104,0,0,0,14104
100242,1,1401187749,0,29,12548,0,0,0,0
100243,1,1401188049,0,44,46261,0,0,0,0
100245,1,1401191640,3,82,31803,1,9,0,17359
100247,2,1401192017,1,0,686,0,1,0,0
100248,2,1401192190,0,0,4505,0,2,0,0
100249,1,1401193425,1,27,29032,0,1,0,0
100251,1,1401193721,0,125,46260,0,2,0,0
100252,2,1401193987,3,0,17359,0,3,0,17359
100253,2,1401194594,1,0,39953,0,0,0,39953
100255,1,1401195194,0,77,46265,0,0,0,32036
100256,2,1401195575,3,0,14154,0,2,0,7244
100257,1,1401196566,1,55,46234,1,2,0,805
100258,1,1401196628,2,115,46268,2,4,0,0
100259,2,1401196637,5,0,805,0,0,0,0
100260,2,1401197499,1,0,8013,0,0,0,0
100261,2,1401200164,0,0,46270,0,0,0,7290
100262,1,1401201578,0,23,21846,0,2,0,21846
100263,1,1401204368,2,19,46271,1,1,0,0
100265,2,1401205149,8,0,17230,0,1,0,17230
100266,2,1401205346,3,0,686,0,0,0,0
100267,1,1401205449,13,1197,4426,4,2,4,4426
100268,1,1401206348,0,30,45434,0,0,0,0
100269,1,1401207398,0,48,46274,0,0,0,0
100270,2,1401207928,1,0,44163,0,2,0,0
100271,1,1401207933,1,27,46273,0,0,0,0
100272,2,1401208483,4,0,7290,0,0,0,7290
100274,2,1401210658,1,0,1191,0,3,0,0
100275,2,1401211153,3,0,805,0,3,0,805
100276,2,1401211252,5,0,32036,0,3,0,32036
100277,1,1401212385,4,77,30453,1,0,0,0
100278,2,1401212551,8,0,28288,0,0,0,28288
100279,1,1401213623,1,20,46278,0,0,0,0
100280,1,1401213961,0,23,20307,0,0,0,0
100281,1,1401216211,1,81,2488,1,0,1,0
100282,1,1401216901,11,111,19762,2,2,4,19762
100284,1,1401219627,2,108,46282,0,3,0,46282
100285,2,1401221045,1,0,45498,0,2,0,0
100286,2,1401221070,3,0,7290,0,0,0,7290
100287,1,1401222382,2,39,45592,1,0,0,0
100288,1,1401222624,0,44,7064,0,6,0,7064
100290,1,1401223837,0,70,27620,1,0,0,0
100292,2,1401226158,1,0,17197,0,2,0,0
100294,1,1401228254,0,40,46287,0,3,0,32036
100296,1,1401229413,1,99,46290,2,0,0,22047
100297,1,1401229808,2,77,46289,2,4,0,46289
100298,2,1401231505,0,0,44965,0,3,0,0
100299,1,1401232011,0,20,46292,1,0,0,0
100300,1,1401232447,2,34,14104,0,0,0,14104
100301,1,1401235853,2,50,37392,2,0,0,0
100302,1,1401235900,0,15,46293,0,0,0,0
100303,1,1401236334,0,113,46295,2,0,0,0
100304,1,1401236679,-1,44,43405,2,0,0,7290
100305,2,1401237357,2,0,6649,0,0,0,0
100306,1,1401237929,0,21,46296,0,2,0,27403
100307,2,1401238454,1,0,17672,0,0,0,0
100308,2,1401239285,0,0,11984,0,0,0,0
100309,2,1401239497,0,0,46087,0,7,0,46087
100310,1,1401240852,0,33,28183,1,1,0,0
100311,2,1401241410,1,0,44965,0,1,0,0
100312,2,1401241467,1,0,17672,0,4,0,17672
100313,1,1401242005,1,36,46297,1,1,0,26338
100314,1,1401242469,1,28,46299,0,0,1,0
100315,1,1401242777,0,10,46301,0,0,0,0
100316,2,1401243980,1,0,44965,0,12,0,0
100317,1,1401244526,2,66,46302,0,0,0,0
100318,2,1401244919,0,0,46303,0,0,0,0
100319,2,1401245119,2,0,24669,0,4,0,0
100321,1,1401247519,0,32,42062,1,0,0,0
100322,1,1401248072,1,71,45907,1,0,0,45907
100323,2,1401248550,0,0,11887,0,0,0,0
100324,1,1401125297,0,26,48094,0,0,0,0
100325,1,1401250428,0,52,28183,1,1,0,0
100326,2,1401250482,1,0,44469,0,0,0,0
100327,2,1401250784,4,0,603,0,3,0,603
100328,1,1401251482,2,25,35224,0,0,0,0
100329,1,1401251937,0,28,46306,0,4,0,0
100330,2,1401252076,1,0,17672,0,3,0,17672
100332,1,1401252224,2,42,31661,1,0,1,0
100333,2,1401252882,2,0,36041,0,0,0,36041
100334,1,1401253362,1,44,45907,1,2,0,45907
100335,2,1401253806,1,0,603,0,6,0,603
100337,1,1401255962,0,14,4903,0,0,0,930
100338,1,1401256054,1,51,30451,0,0,1,930
100339,2,1401256463,0,0,39953,0,0,0,0
100340,2,1401256598,0,0,30451,0,0,0,0
100341,2,1401256759,0,0,42062,0,1,0,0
100342,2,1401257210,0,0,44527,0,4,0,0
100344,2,1401257870,1,0,8200,0,3,0,0
100345,1,1401257932,0,26,29911,1,0,0,0
100346,1,1401258232,0,57,46312,1,4,0,46312
100347,2,1401258824,1,0,686,0,2,0,0
100348,1,1401258954,3,75,46168,2,0,0,46168
100349,2,1401258980,0,0,11984,0,0,0,0
100350,1,1401259019,0,57,6479,1,0,0,6479
100351,2,1401259039,1,0,686,0,0,0,0
100352,2,1401260451,0,0,22311,0,6,0,22311
100353,1,1401260523,0,49,28183,0,4,0,0
100354,1,1401261269,2,62,46315,1,0,0,26338
100355,2,1401262187,6,0,8141,0,5,0,0
100356,2,1401262503,1,0,44527,0,2,0,0
100357,1,1401262674,4,90,46317,3,0,0,0
100358,1,1401263012,4,117,46316,2,8,0,7290
100359,2,1401263642,1,0,45823,0,0,0,0
100360,2,1401264776,6,0,22047,0,0,0,0
100361,2,1401264926,2,0,34810,0,1,0,0
100362,2,1401265105,0,0,46320,0,0,0,0
100363,1,1401265268,0,64,46318,1,0,0,0
100364,2,1401265410,0,0,20363,0,0,0,0
100365,1,1401266358,2,109,10026,1,0,0,26338
100366,2,1401266722,1,0,36041,0,0,0,0
100367,1,1401268718,0,34,46322,0,0,0,0
100368,2,1401269045,4,0,26338,0,0,0,0
100370,1,1401269962,0,21,45434,0,0,0,0
100371,1,1401269976,0,35,42607,0,0,0,0
100372,2,1401270499,0,0,46295,0,0,0,0
100373,1,1401270719,0,74,46325,1,1,0,32036
100375,2,1401271171,0,0,22452,0,0,0,0
100376,1,1401272069,1,13,46327,0,0,0,0
100377,2,1401272648,3,0,22468,0,0,0,0
100378,1,1401273186,1,25,46329,0,5,0,46329
100379,1,1401273776,1,10,46330,0,0,0,0
100380,2,1401274042,2,0,46333,0,0,0,0
100381,1,1401275464,0,29,26392,1,2,0,0
100382,1,1401276057,1,47,19692,0,1,1,19692
100383,2,1401276067,9,0,7290,0,0,0,7290
100385,1,1401276284,2,94,37541,0,5,0,37541
100386,2,1401276319,1,0,45823,0,0,0,0
100387,2,1401276488,0,0,1352,0,3,0,0
100388,2,1401276504,1,0,8528,0,3,0,0
100389,1,1401277187,0,12,46306,0,0,0,0
100390,1,1401277807,0,15,46278,0,0,0,0
100391,2,1401278026,0,0,1146,0,7,0,1146
100392,1,1401279528,1,81,11342,2,0,1,0
100393,2,1401280953,1,0,16709,0,0,0,0
100394,1,1401281543,2,77,42825,1,1,0,42825
100395,2,1401282080,1,0,45823,0,1,0,0
100396,2,1401282635,1,0,22452,0,0,0,22452
100397,1,1401282673,0,15,46341,0,0,0,0
100398,2,1401283142,4,0,805,0,0,0,805
100399,2,1401283643,7,0,919,0,11,0,0
100400,2,1401283850,1,0,7690,0,0,0,19762
100401,1,1401284733,0,16,44760,0,0,1,0
100402,2,1401284800,6,0,7290,0,1,0,7290
100403,1,1401285507,1,42,35224,1,0,0,0
100404,1,1401286250,1,39,364,0,0,0,0
100405,1,1401286548,0,64,39531,1,0,0,39531
100406,2,1401286657,3,0,32036,0,0,0,32036
100407,2,1401287076,2,0,44764,0,0,0,0
100408,1,1401287543,1,37,6783,0,3,0,0
100409,1,1401287700,0,27,26041,0,1,0,0
100410,2,1401288260,5,0,7290,0,0,0,7290
100411,1,1401289213,0,25,4523,0,0,0,0
100412,2,1401289336,0,0,31634,0,0,0,0
100413,1,1401289501,3,55,46342,0,1,0,7290
100414,1,1401289779,0,51,46343,1,2,0,7290
100415,1,1401290277,1,48,26950,1,0,0,1036
100416,2,1401290533,2,0,32036,0,2,0,32036
100417,1,1401290805,1,37,31188,0,4,0,0
100420,2,1401293981,5,0,805,0,0,0,805
100421,1,1401296312,1,19,46254,0,0,0,0
100424,1,1401296978,1,16,46348,0,1,0,0
100425,1,1401297842,2,25,46349,1,0,0,0
100426,2,1401299500,0,0,46351,0,0,0,0
100427,2,1401299603,-2,0,46350,0,0,0,7290
100429,1,1401299997,0,44,42920,0,0,0,42920
100430,2,1401301421,1,0,13138,0,1,0,13138
100431,2,1401301968,1,0,615,0,0,0,0
100432,1,1401303053,1,15,32117,0,0,0,0
100433,1,1401303239,1,16,17046,1,1,0,0
100434,1,1401305231,0,47,39531,1,6,0,0
100435,1,1401305698,0,20,42668,0,1,0,0
100436,2,1401306679,1,0,13818,0,0,0,0
100438,1,1401308500,3,94,46080,2,3,0,0
100439,1,1401309593,1,59,46353,0,5,0,0
100440,1,1401312744,3,38,795,0,1,1,0
100441,1,1401312950,0,10,46356,0,0,0,32036
100443,1,1401317415,0,63,46358,1,1,0,0
100444,2,1401319127,2,0,35398,0,0,0,0
100445,2,1401321674,0,0,45854,0,5,0,0
100446,2,1401322485,0,0,21674,0,0,0,0
100448,1,1401324472,0,39,46361,1,0,0,0
100449,1,1401324481,0,30,25392,1,0,0,0
100450,1,1401324753,0,15,46362,0,0,0,0
100451,1,1401324878,1,46,36564,1,0,0,36564
100452,1,1401325051,3,62,30971,2,1,0,13138
100453,1,1401325162,1,140,21674,2,0,0,0
100454,2,1401326061,3,0,46268,0,1,0,0
100456,1,1401326553,0,63,45595,1,0,0,0
100457,1,1401327088,1,33,4304,0,4,0,4304
100458,1,1401327530,0,39,27779,0,0,0,27779
100459,1,1401328014,-1,67,46365,3,4,0,46087
100462,1,1401328756,0,76,46364,1,0,0,0
100463,1,1401328961,1,36,36303,0,3,0,26338
100464,1,1401329467,0,35,44023,0,5,0,0
100465,2,1401329622,0,0,46087,0,1,0,0
100466,2,1401329732,2,0,29187,0,3,0,29187
100467,1,1401330552,1,68,46367,1,6,0,46367
100468,2,1401330728,-1,0,29187,0,0,0,0
100469,2,1401331896,1,0,29187,0,0,0,0
100470,2,1401332452,0,0,44965,0,1,0,0
100471,1,1401332520,0,31,46370,0,1,0,0
100472,1,1401331507,0,62,0,1,2,0,0
100473,1,1401333639,0,63,11438,1,0,0,7290
100474,2,1401333987,1,0,44965,0,0,0,0
100476,1,1401334666,1,46,20710,0,0,1,0
100477,2,1401334779,3,0,892,0,0,0,0
100478,1,1401335017,2,122,46376,2,8,0,46376
100479,2,1401335248,1,0,28705,0,14,0,28705
100480,1,1401335578,0,16,46377,0,0,0,26338
100481,2,1401335871,3,0,4253,0,2,0,0
100482,2,1401337135,0,0,601,0,0,0,0
100483,1,1401337740,1,14,46379,1,0,0,0
100484,1,1401338102,5,120,46380,2,3,0,930
100485,1,1401339580,0,18,46082,0,5,0,0
100486,2,1401339900,1,0,686,0,0,0,0
100487,1,1401340333,0,45,46381,2,0,0,0
100488,1,1401341308,1,33,45986,1,0,0,45986
100489,1,1401341681,0,25,46134,1,0,0,0
100490,2,1401341967,6,0,21521,0,1,0,28288
100491,2,1401342572,1,0,7224,0,0,0,0
100492,2,1401342987,1,0,46087,0,3,0,0
100493,2,1401343622,0,0,44760,0,3,0,44760
100494,1,1401344171,2,31,46382,0,0,0,0
100495,1,1401344695,0,18,46383,0,0,1,0
100496,2,1401344757,2,0,13138,0,0,0,0
100498,2,1401346192,0,0,30885,0,0,0,26338
100499,1,1401346287,1,43,46386,1,1,0,46386
100500,1,1401346398,0,43,46384,0,4,0,0
100502,1,1401347759,1,37,7261,0,0,0,0
100503,1,1401348405,2,55,27418,1,1,0,27418
100504,2,1401348601,2,0,44965,0,0,0,0
100506,1,1401350006,0,56,46390,0,1,0,7290
100507,2,1401350126,0,0,11342,0,0,0,0
100508,2,1401350359,0,0,12466,0,0,0,0
100509,1,1401351994,0,300,46392,0,5,0,32036
100510,1,1401352556,6,89,46391,1,10,1,46391
100511,2,1401353794,2,0,45823,0,1,0,0
100512,1,1401354212,2,37,37613,2,3,0,37613
100513,2,1401354420,2,0,44965,0,1,0,44965
100514,2,1401354479,0,0,46395,0,0,0,0
100515,2,1401354587,2,0,686,0,2,0,0
100516,2,1401355046,0,0,2074,0,5,0,0
100517,2,1401357286,1,0,29617,0,0,0,0
100520,1,1401357721,0,20,46397,0,1,0,37613
100521,2,1401357784,1,0,22452,0,0,0,0
100522,2,1401358718,2,0,919,0,2,0,919
100523,1,1401358916,0,53,46398,0,1,0,32036
100524,2,1401360196,7,0,919,0,3,0,0
100525,2,1401360278,0,0,46400,0,0,0,0
100526,2,1401360387,0,0,37613,0,1,0,0
100527,1,1401360989,1,21,6867,1,2,0,601
100528,1,1401361770,0,22,46401,0,0,0,46401
100529,1,1401361871,1,64,13634,1,2,0,0
100530,1,1401362644,1,51,43780,1,0,0,22468
100532,2,1401363787,0,0,601,0,2,0,601
100533,2,1401363910,2,0,9394,0,3,0,0
100534,1,1401365579,0,17,40449,0,0,0,0
100536,1,1401367013,2,25,46407,1,0,0,0
100539,2,1401368931,4,0,919,0,4,0,0
100540,1,1401369636,2,90,46409,0,4,0,32036
100541,2,1401369706,1,0,686,0,1,0,0
100542,1,1401369958,1,47,46403,1,0,0,46403
100543,1,1401370238,0,59,27213,0,2,1,27213
100544,1,1401370515,0,24,20780,0,2,0,0
100545,2,1401371755,1,0,45784,0,0,0,0
100546,1,1401371814,2,71,46411,1,3,0,22468
100547,2,1401372755,0,0,9394,0,0,0,0
100548,1,1401373406,0,32,46345,0,0,0,0
100549,2,1401374327,2,0,46413,0,1,0,0
100550,1,1401374341,1,21,46412,1,0,0,0
100551,2,1401374487,0,0,45561,0,4,0,0
100553,1,1401377013,0,49,46414,0,5,0,46414
100555,2,1401378799,1,0,686,0,2,0,0
100556,1,1401381575,1,22,46417,0,0,0,0
100557,2,1401383587,1,0,46376,0,5,0,0
100558,2,1401385211,0,0,46419,0,0,0,0
100559,1,1401385757,0,68,27217,1,0,0,0
100560,1,1401389483,1,19,41680,0,1,0,41680
100563,1,1401393575,0,97,46194,0,0,1,46194
100564,1,1401394055,0,11,46194,0,0,0,0
100565,1,1401396268,0,7,40761,0,0,0,40761
100566,1,1401397389,2,34,46423,0,0,1,46423
100567,1,1401398765,1,51,45689,0,0,0,45689
100568,1,1401400510,0,72,16111,0,0,0,0
100569,1,1401402988,1,71,74,0,2,0,74
100570,1,1401403398,2,85,36575,1,0,0,0
100571,1,1401404647,0,17,46426,0,0,0,0
100572,1,1401404944,4,233,46427,6,3,3,37613
100573,1,1401405193,1,27,17025,0,1,1,0
100575,1,1401406265,0,17,30951,0,0,0,0
100576,2,1401406631,6,0,11984,0,0,0,11984
100577,2,1401406845,2,0,7071,0,0,0,0
100578,2,1401407142,1,0,46087,0,1,0,0
100579,1,1401407151,2,87,46430,2,1,0,37613
100580,2,1401407925,3,0,16663,0,0,0,16663
100581,1,1401411481,0,12,46435,0,0,0,0
100582,1,1401411966,0,16,46434,0,0,0,0
100583,1,1401411989,0,12,37392,0,2,0,0
100584,2,1401412444,0,0,44469,0,0,0,0
100585,1,1401414604,0,55,35269,0,1,0,0
100587,1,1401416497,0,50,28183,0,0,0,0
100590,1,1401418533,3,102,30494,0,0,0,0
100591,1,1401418552,0,74,36312,1,5,0,0
100592,2,1401419297,3,0,30494,0,0,0,0
100593,1,1401419829,3,30,46437,1,0,0,0
100594,1,1401420475,2,69,9162,1,2,1,0
100595,2,1401420823,3,0,686,0,3,0,0
100596,2,1401421619,2,0,11887,0,1,0,0
100597,1,1401422318,1,49,31661,1,0,0,0
100598,2,1401422373,0,0,46351,0,0,0,0
100599,1,1401422812,0,30,46441,0,3,0,22311
100601,2,1401424983,1,0,12100,0,1,0,0
100602,1,1401425120,2,52,43560,0,2,0,930
100605,2,1401425803,1,0,9330,0,0,0,9330
100606,1,1401427299,2,46,39953,2,0,0,39953
100607,2,1401428233,-2,0,46312,0,1,0,0
100608,2,1401429046,1,0,14675,0,0,0,0
100609,1,1401429717,1,53,45148,1,2,0,0
100610,1,1401429930,1,45,12147,0,0,0,12147
100611,1,1401430847,1,20,8226,0,0,1,0
100613,1,1401432059,2,47,46446,0,0,0,7290
100614,2,1401432329,1,0,14675,0,0,0,0
100615,2,1401432621,3,0,887,0,0,0,0
100616,1,1401433034,0,127,37313,0,0,0,37313
100618,1,1401434523,0,48,46448,0,2,0,37613
100619,1,1401435024,0,43,46003,0,0,0,7290
100621,2,1401435910,1,0,7828,0,2,0,0
100622,2,1401436209,1,0,42567,0,0,0,0
100623,2,1401436284,0,0,7828,0,2,0,0
100624,2,1401436616,2,0,7828,0,0,0,0
100626,1,1401437398,0,37,46447,1,1,0,32036
100627,1,1401437741,0,22,13138,0,0,0,0
100628,1,1401438040,2,49,31420,1,2,0,31420
100629,2,1401438918,0,0,4505,0,3,0,0
100631,1,1401441101,1,87,44513,3,2,0,44513
100632,1,1401441186,0,28,35660,0,1,0,0
100633,1,1401441274,3,30,46452,0,1,0,0
100634,2,1401442042,1,0,46453,0,1,0,7290
100635,1,1401442684,0,31,20279,0,2,0,0
100636,1,1401443420,3,198,46454,1,1,0,0
100637,2,1401445824,5,0,31420,0,9,0,31420
100638,2,1401447274,1,0,11887,0,0,0,0
100639,2,1401447462,2,0,46427,0,2,0,0
100640,2,1401447465,0,0,7250,0,2,0,7250
100641,2,1401448053,-1,0,46417,0,1,0,0
100642,2,1401448502,1,0,46457,0,1,0,32036
100644,1,1401452941,1,29,11230,0,3,0,0
100645,1,1401453498,2,34,14606,1,2,1,14606
100646,2,1401453500,0,0,26357,0,0,0,0
100647,1,1401453818,1,20,39531,0,0,0,0
100649,1,1401456220,1,34,46456,0,0,0,0
100650,1,1401457278,0,203,39531,0,4,0,39531
100651,2,1401457499,0,0,46456,0,3,0,0
100652,1,1401459645,0,47,46462,4,0,0,32036
100653,1,1401459649,1,94,31661,1,1,0,31661
100654,2,1401459795,0,0,32036,0,0,0,0
100655,1,1401460220,0,38,46463,0,0,0,7290
100656,2,1401461164,1,0,32036,0,0,0,0
100657,2,1401461270,0,0,8137,0,0,0,0
100658,2,1401461660,1,0,28288,0,0,0,0
100659,1,1401462328,0,64,46325,0,0,0,0
100660,2,1401462557,0,0,46427,0,0,0,0
100661,2,1401462558,7,0,805,0,7,0,0
100663,2,1401463636,1,0,32036,0,0,0,0
100664,2,1401465666,1,0,32036,0,0,0,0
100665,2,1401469775,0,0,13516,0,0,0,0
100666,1,1401469777,0,45,2921,0,0,0,0
100667,2,1401470496,1,0,13516,0,0,0,0
100668,1,1401474099,1,49,2921,1,2,0,0
100670,1,1401476055,0,78,43414,1,3,0,0
100671,2,1401480000,1,0,2392,0,3,0,0
100672,1,1401481607,1,88,46470,0,2,0,0
100673,1,1401482282,6,188,46469,2,3,0,17230
100674,2,1401482607,8,0,14188,0,6,0,14188
100675,2,1401486246,5,0,1119,0,5,0,1119
100676,1,1401493244,0,19,37710,0,0,0,0
100677,2,1401495187,0,0,46431,0,1,0,0
100678,1,1401497002,0,42,46474,0,2,0,0
100679,1,1401500418,0,48,7734,1,0,0,7734
100680,1,1401501785,1,25,23607,0,0,0,0
100682,1,1401504198,2,87,31661,1,4,0,0
100684,2,1401506465,1,0,4598,0,2,0,4598
100685,2,1401506489,0,0,4598,0,2,0,0
100686,1,1401507459,1,35,46478,1,3,0,27403
100687,1,1401508581,0,30,5383,0,0,1,0
100688,1,1401508623,1,77,46368,4,2,0,46368
100689,2,1401510402,0,0,46479,0,1,0,0
100690,1,1401510637,0,35,16623,0,0,0,0
100691,1,1401510659,0,44,45595,0,0,0,0
100692,2,1401510765,1,0,24617,0,0,0,24617
100693,2,1401511622,1,0,30494,0,1,0,0
100694,1,1401512227,2,94,45745,2,2,0,686
100695,2,1401512830,2,0,30494,0,0,0,22047
100696,2,1401513089,5,0,686,0,4,0,0
100697,2,1401513496,0,0,30494,0,1,0,0
100698,1,1401514684,1,99,37403,2,0,0,0
100699,2,1401515839,0,0,17908,0,0,0,0
100700,1,1401516409,1,65,12492,1,0,0,0
100702,1,1401517494,1,42,40152,1,0,0,0
100703,2,1401518896,1,0,46482,0,0,0,0
100704,1,1401521210,0,29,46484,0,3,0,7290
100705,1,1401525045,0,44,43560,0,0,0,0
100706,1,1401525643,0,77,43560,0,0,0,0
100707,2,1401526738,0,0,46486,0,0,0,0
100708,2,1401528430,0,0,8165,0,2,0,0
100709,1,1401530298,0,41,46487,1,3,0,46487
100710,2,1401530768,0,0,4598,0,0,0,0
100711,2,1401531737,1,0,46488,0,0,0,0
100712,2,1401533143,0,0,17096,0,1,0,0
100713,1,1401434790,1,98,45716,1,3,2,45716
100714,1,1401535067,0,15,46489,0,0,0,0
100715,1,1401535562,4,311,46491,1,3,1,22468
100716,1,1401535572,0,27,46492,0,0,0,0
100717,1,1401538261,0,47,36680,1,0,0,0
100718,2,1401539702,1,0,24073,0,2,0,0
100719,2,1401541198,2,0,7828,0,0,0,0
100720,2,1401542131,1,0,601,0,0,0,601
100721,2,1401542317,1,0,13950,0,0,0,13950
100722,2,1401543547,1,0,28746,0,2,0,0
100723,2,1401543669,1,0,14188,0,0,0,0
100724,1,1401543989,0,15,46495,0,0,0,0
100725,1,1401544895,4,86,36303,2,0,5,22468
100726,2,1401546073,0,0,22311,0,0,0,0
100727,2,1401546462,4,0,9394,0,4,0,9394
100728,1,1401546564,3,95,46496,1,0,1,7290
100729,1,1401549574,1,52,13950,1,3,2,13950
100730,2,1401551719,1,0,7290,0,0,0,7290
100732,2,1401552228,3,0,44764,0,0,0,0
100733,2,1401552549,1,0,13138,0,0,0,0
100734,2,1401557166,1,0,46499,0,0,0,0
100735,2,1401557380,0,0,46499,0,0,0,0
100736,2,1401557537,5,0,805,0,3,0,805
100737,2,1401557681,0,0,46499,0,0,0,0
100738,2,1401559433,0,0,46499,0,0,0,0
100740,1,1401564135,0,33,46502,0,0,0,0
100741,2,1401566534,1,0,34874,0,0,0,0
100742,2,1401575397,0,0,17197,0,6,0,0
100743,1,1401575697,0,60,35223,2,1,0,0
100745,2,1401578518,1,0,10479,0,0,0,0
100746,1,1401580781,2,92,46507,1,5,1,32036
